actor_1_facebook_likes,actor_1_name,actor_2_facebook_likes,actor_2_name,actor_3_facebook_likes,actor_3_name,aspect_ratio,budget,cast_total_facebook_likes,color,content_rating,country,director_facebook_likes,director_name,facenumber_in_poster,genres,gross,imdb_score,language,movie_facebook_likes,movie_title,num_critic_for_reviews,num_user_for_reviews,num_voted_users,overview,plot_keywords,popularity,production_companies,runtime,title_year,return_rate,if_profit,total_fb_likes
578,Kristy Swanson,341,George Hamilton,267,Dyan Cannon,1.85,3,1363,Color,R,USA,45,Tom Schulman,0,Comedy,3.55999,5.3,English,417,8 Heads in a Duffel Bag,30,49,8005,"Mafia hitman Tommy Spinelli (Joe Pesci) is flying to San Diego with a bag that holds eight severed heads, which he's bringing to his superiors to prove that some troublesome rival mobsters are permanently out of the picture. When his bag gets accidentally switched at the airport, Tommy must track down his duffel bag and the 8 heads it contains.",camera shot of feet|female stockinged feet|female stockinged soles|nude pantyhose|pantyhose,5.016607,"[{""name"": ""Orion Pictures"", ""id"": 41}, {""name"": ""Brad Krevoy & Steve Stabler production"", ""id"": 3581}]",95,1997,0.1866633333333334,1,3011
11000,Matthew McConaughey,813,Rob McElhenney,194,Amy Irving,1.85,4.5,12250,Color,R,USA,11,Jill Sprecher,2,Drama,3.287435,7.1,English,430,Thirteen Conversations About One Thing,79,115,8603,"The lives of a lawyer, an actuary, a housecleaner, a professor, and the people around them intersect as they ponder order and happiness in the face of life's cold unpredictability.",attorney|happiness|house cleaner|physics|professor,6.997495,[],104,2001,-0.2694588888888889,0,24698
3000,Julie Benz,2000,Judy Greer,844,Jeff Conaway,1.85,3.5,9555,Color,R,USA,18,Darren Stein,3,Comedy,3.071947,5.4,English,0,Jawbreaker,49,183,18711,"3 of Reagan High School's most popular girls pretend to kidnap their friend by shoving a jawbreaker into the victim's mouth to keep her from screaming. Their plan goes awry when the girl swallows the jawbreaker, choking to death. Now the leader of the pack will do anything to keep the accident a secret.",best friend|bitch|friend|popular girl|prom,4.337685,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Crossroads Films"", ""id"": 3058}, {""name"": ""Kramer-Tornell Productions"", ""id"": 67035}]",87,1999,-0.1223008571428571,0,15417
10000,Gary Oldman,721,Michael Wincott,353,Courtney Love,1.85,3.3,11459,Color,R,USA,232,Julian Schnabel,4,Biography,2.961991,6.9,English,0,Basquiat,42,78,15885,"Director Julian Schnabel illustrates the portrait of his friend, the first Afro-American Pop Art artist Jean Michel Basquiat who unfortunately died at a young age and just as he was beginning to make a name for himself in the art world. Along side the biography of Basquiat are the artists and the art scene from the early 1980’s New York.",andy warhol|art|artist|friendship|street artist,3.636634,"[{""name"": ""Miramax"", ""id"": 53009}, {""name"": ""Eleventh Street Production"", ""id"": 93380}, {""name"": ""Jon Kilik"", ""id"": 93381}]",108,1996,-0.10242696969696974,0,22765
113,Terry Pheto,64,Nambitha Mpumlwana,29,Rapulana Seiphemo,2.35,3,278,Color,R,UK,151,Gavin Hood,1,Crime,2.912363,7.3,Zulu,0,Tsotsi,152,177,25063,"The South African multi-award winning film about a young South African boy from the ghetto named Tsotsi, meaning Gangster. Tsotsi, who left home as a child to get away from helpless parents, finds a baby in the back seat of a car that he has just stolen. He decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isn’t the best way.",baby|bathing a baby|criminal|slum|vomiting,2.504169,"[{""name"": ""Movieworld Productions"", ""id"": 563}, {""name"": ""Industrial Development Corporation of South Africa"", ""id"": 564}, {""name"": ""UK Film & TV Production Company"", ""id"": 565}, {""name"": ""National Film & Video Foundation of South Africa"", ""id"": 566}]",94,2005,-0.029212333333333285,0,635
489,Eddie Griffin,26,Joe Howard,24,Robert Noble,1.85,3,539,Color,R,USA,269,George Gallo,1,Comedy,2.22399,6.6,English,26,DysFunktional Family,23,14,761,"Between sets from his hilarious live stand-up routine, in which he riffs on everything from Michael Jackson to terrorism, comedian Eddie Griffin tours his hometown of Kansas City and introduces viewers to his eccentric clan in this edgy mockumentary. Griffin's uproarious family members include oddballs such as Uncle Buckey, a former pimp, and Uncle Curtis, who possesses an extensive porn collection ... much of which he filmed himself!",african american|family relationships|stand up comedian|stand up comedy,1.580027,"[{""name"": ""Brad Grey Pictures"", ""id"": 10958}]",89,2003,-0.25866999999999996,0,1373
40000,Johnny Depp,3000,Haley Joel Osment,387,Michael Parks,2.35,3,43810,Color,R,USA,0,Kevin Smith,0,Comedy,1.821983,5.4,English,20000,Tusk,254,261,31089,"When his best friend and podcast co-host goes missing in the backwoods of Canada, a young guy joins forces with his friend's girlfriend to search for him.",canada|human becoming an animal|mad scientist|part of trilogy|walrus,15.754614,"[{""name"": ""Phase 4 Films"", ""id"": 9081}, {""name"": ""Demarest Films"", ""id"": 13241}, {""name"": ""SModcast Pictures"", ""id"": 13642}, {""name"": ""A24"", ""id"": 41077}]",102,2014,-0.3926723333333334,0,107197
717,Min-sik Choi,78,Ji-tae Yu,38,Hye-jeong Kang,2.35,3,852,Color,R,South Korea,0,Chan-wook Park,0,Drama,2.18129,8.4,Korean,43000,Oldboy,305,809,356181,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",brother sister relationship|hypnosis|imprisonment|love|revenge,56.76349,"[{""name"": ""Egg Films"", ""id"": 398}, {""name"": ""Show East"", ""id"": 399}]",120,2003,-0.2729033333333333,0,44685
439,Robyn Lively,399,Michael Bolten,221,Christopher Schmidt,1.78,3.5,1567,Color,PG,USA,13,David Nixon,0,Drama,2.848578,6.3,English,0,Letters to God,19,65,3942,"A young boy fighting cancer writes letters to God, touching lives in his neighborhood and inspiring hope among everyone he comes in contact. An unsuspecting substitute postman, with a troubled life of his own, becomes entangled in the boy's journey and his family by reading the letters. They inspire him to seek a better life for himself and his own son he's lost through his alcohol addiction.",cancer|faith|hope|letter|prayer,3.644872,"[{""name"": ""Mercy Creek Entretainment"", ""id"": 5568}]",110,2010,-0.18612057142857152,0,2639
694,Gregory Smith,324,Robb Wells,104,Molly Dunsworth,2.35,3,1249,Color,Not Rated,Canada,59,Jason Eisener,4,Action,0.703002,6.1,English,37000,Hobo with a Shotgun,272,230,37495,"A vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. Seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile Santa, the Hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. Mayhem ensues when he tries to make things better for the future generation. Street justice will indeed prevail.",hobo|pedophile|rampage|shotgun|vigilante,16.900433,"[{""name"": ""Rhombus Media"", ""id"": 164}, {""name"": ""Yer Dead Productions"", ""id"": 6869}, {""name"": ""Telefilm Canada"", ""id"": 7320}, {""name"": ""Whizbang Films"", ""id"": 17457}]",86,2011,-0.765666,0,39430
4000,Kirsten Dunst,3000,Adam Scott,416,Andrew Rannells,2.35,3,8353,Color,R,USA,21,Leslye Headland,3,Comedy,0.418268,5.3,English,0,Bachelorette,156,129,37156,Three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school.,bachelorette party|drug use|high school|overdose|wedding dress,20.95282,"[{""name"": ""Gary Sanchez Productions"", ""id"": 4740}, {""name"": ""BCDF Pictures"", ""id"": 10290}]",87,2012,-0.8605773333333333,0,15790
536,Michael Gross,317,William Atherton,197,Bob Ross,1.78,3,1467,Color,R,USA,78,Tim Heidecker,3,Comedy,0.200803,5.3,English,0,Tim and Eric's Billion Dollar Movie,82,71,7988,"Two guys get a billion dollars to make a movie, only to watch their dream run off course.",film in film|man with glasses|reference to steven spielberg|self referential|shopping mall,1.75311,"[{""name"": ""2929 Productions"", ""id"": 846}, {""name"": ""Gary Sanchez Productions"", ""id"": 4740}, {""name"": ""Funny or Die"", ""id"": 21213}]",94,2012,-0.9330656666666667,0,2595
3000,George Kennedy,571,Cjon Saulsberry,81,Griffin Cleveland,2.35,25,3784,Color,R,USA,81,Rupert Wyatt,1,Crime,33.631221,6,English,0,The Gambler,175,145,48562,"Literature professor Jim Bennett leads a secret life as a high-stakes gambler. Always a risk-taker, Bennett bets it all when he borrows from a gangster and offers his own life as collateral. Staying one step ahead, he pits his creditor against the operator of an illicit gambling ring while garnering the attention of Frank, a paternalistic loan shark. As his relationship with a student deepens, Bennett must risk everything for a second chance.",dog|gambler|gambling|gangster|professor,22.622453,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Closest to the Hole Productions"", ""id"": 8537}, {""name"": ""Leverage Entertainment"", ""id"": 8539}, {""name"": ""Chartoff-Winkler Productions"", ""id"": 12252}]",111,2014,0.3452488399999998,1,7517
289,Alicja Bachleda,38,Kostja Ullmann,17,Robert Stadlober,1.85,2.7,362,Color,R,Germany,7,Marco Kreuzpaintner,0,Comedy,0.095016,7.4,German,442,Summer Storm,40,56,11074,"Tobi and Achim, the pride of the local crew club, have been the best of friends for years and are convinced that nothing will ever stand in the way of their friendship. They look forward to the upcoming summer camp and the crew competition. Then the gay team from Berlin arrives and Tobi is totally confused. The evening before the races begin, the storm that breaks out is more than meteorlogical...",friend|friendship|rowing|storm|summer camp,3.120747,"[{""name"": ""Claussen + W\u00f6bke Filmproduktion GmbH"", ""id"": 161}]",98,2004,-0.9648088888888889,0,1155
487,Matt Cohen,298,Betsy Russell,236,Noah Segan,2.35,5,1495,Color,R,USA,26,Deon Taylor,0,Horror,0.143,4.1,English,0,Chain Letter,63,48,4122,"Six friends receive a mysterious chain letter via text messaging and in their email accounts from a maniac who's hunting down teenagers who fail to forward his online chain letter. Who knew they should take the threats in the chain letter seriously? Or that chain letters using the teens' favorite technologies to track them can kill? This maniacal game pits friend against friend as they race to beat rules that seem impossible to escape. Break the chain, lose a life. Do you pass it on? Does friendship mean anything?",blood splatter|chain|murder|mysterious killer|warning,2.504156,"[{""name"": ""Tiger Tail Entertainment"", ""id"": 26087}, {""name"": ""Deon Taylor Enterprises"", ""id"": 26088}]",96,2009,-0.9714,0,2542
599,Gretchen Mol,325,Patti LuPone,56,Peter Onorati,1.85,3,1030,Color,R,USA,700,Jason Alexander,1,Comedy,0.039852,6.7,English,117,Just Looking,20,25,1238,"It's 1955. Lenny is a 14-year old boy who is totally fascinated by sex. He is too scared to ""do it,"" so he dedicates his summer to seeing two other people do it. Easier said than done. Caught in the act of spying, his mother and stepfather ship him off to spend the summer with his aunt and uncle in ""the country"" -- Queens. His plan looks like a bust and his summer seems destined for boredom, until he meets a whole new group of friends -- young teens who have a ""sex club.""",1955 chevrolet|nurse|peeping tom|reference to brooklyn dodgers|spying,0.431332,"[{""name"": ""Sweetland Films"", ""id"": 21716}, {""name"": ""Camellia Productions"", ""id"": 39226}]",97,1999,-0.986716,0,2827
2000,Michael Biehn,683,Lauren German,605,Rosanna Arquette,2.35,3,4920,Color,R,Germany,87,Xavier Gens,4,Drama,0.022,5.8,English,0,The Divide,174,226,30511,"Survivors of a nuclear attack are grouped together for days in the basement of their apartment building, where fear and dwindling supplies wear away at their dynamic.",doggystyle sex|rough sex|sodomy|torture|violent sex,11.882563,"[{""name"": ""Instinctive Film"", ""id"": 4306}, {""name"": ""Manitoba Film and Video Production Tax Credit"", ""id"": 11715}, {""name"": ""Preferred Content"", ""id"": 13362}, {""name"": ""Julijette"", ""id"": 34994}, {""name"": ""Ink Connection"", ""id"": 46135}, {""name"": ""BR Group"", ""id"": 46136}, {""name"": ""Manitoba Film & Music"", ""id"": 46137}]",112,2011,-0.9926666666666667,0,8295
40000,Johnny Depp,25000,Alan Rickman,11000,Anne Hathaway,1.85,200,79957,Color,PG,USA,13000,Tim Burton,0,Adventure,334.185206,6.5,English,24000,Alice in Wonderland,451,736,306336,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.",alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,78.530105,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Team Todd"", ""id"": 598}, {""name"": ""Tim Burton Productions"", ""id"": 8601}, {""name"": ""Roth Films"", ""id"": 16314}, {""name"": ""Zanuck Company, The"", ""id"": 20004}]",108,2010,0.67092603,1,192957
2000,Hayley Atwell,520,Derek Jacobi,502,Lily James,2.35,95,4671,Color,PG,USA,0,Kenneth Branagh,1,Drama,201.148159,7,English,56000,Cinderella,343,323,103749,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",dress|duke|fairy godmother|fairy tale|pumpkin,101.187052,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Genre Films"", ""id"": 28788}, {""name"": ""Beagle Pug Films"", ""id"": 46339}, {""name"": ""Allison Shearmur Productions"", ""id"": 47706}]",105,2015,1.1173490421052632,1,63693
119,Fernanda Montenegro,14,Matheus Nachtergaele,11,Othon Bastos,2.35,2.9,167,Color,R,Brazil,179,Walter Salles,0,Drama,5.595428,8,Portuguese,0,Central Station,71,257,28951,"An emotive journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew.",brazil|letter|rio de janeiro brazil|sertao|teacher,5.928937,"[{""name"": ""MACT Productions"", ""id"": 393}, {""name"": ""Videofilms"", ""id"": 394}, {""name"": ""Riofilm"", ""id"": 395}]",113,1998,0.9294579310344828,1,490
267,Dyan Cannon,225,Michael Nouri,183,Brenda Vaccaro,1.85,1.5,1231,Color,R,USA,39,Susan Seidelman,8,Comedy,3.123749,6.5,English,88,Boynton Beach Club,35,27,746,A handful of men and women of a certain age pick up the pieces of their lives and look for new love after the loss of their mates in this comedy drama from writer-director Susan Seidelman.,title spoken by character,0.18887,[],105,2005,1.0824993333333333,1,2033
